sample_id,dataset,filepath,filename,original_label,unified_label,split,fold,processed_path,sample_rate,duration,channels
FSD50K_002907,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\33193.wav,33193.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002907.wav,16000,5.0,1
FSD50K_002908,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\33194.wav,33194.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002908.wav,16000,5.0,1
FSD50K_002909,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\111018.wav,111018.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002909.wav,16000,5.0,1
FSD50K_002910,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\350633.wav,350633.wav,"['Bird_vocalization_and_bird_call_and_bird_song', 'Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002910.wav,16000,5.0,1
FSD50K_002911,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\324010.wav,324010.wav,"['Bird', 'Fowl', 'Wild_animals', 'Animal', 'Livestock_and_farm_animals_and_working_animals']",Bird,train,,processed\audio\FSD50K_002911.wav,16000,5.0,1
FSD50K_002912,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\111020.wav,111020.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002912.wav,16000,5.0,1
FSD50K_002913,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\39338.wav,39338.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002913.wav,16000,5.0,1
FSD50K_002914,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\111025.wav,111025.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002914.wav,16000,5.0,1
FSD50K_002915,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\111038.wav,111038.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002915.wav,16000,5.0,1
FSD50K_002916,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\100800.wav,100800.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002916.wav,16000,5.0,1
FSD50K_002917,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\244174.wav,244174.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002917.wav,16000,5.0,1
FSD50K_002918,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\104911.wav,104911.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002918.wav,16000,5.0,1
FSD50K_002919,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\246223.wav,246223.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002919.wav,16000,5.0,1
FSD50K_002920,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\246224.wav,246224.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002920.wav,16000,5.0,1
FSD50K_002921,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\244186.wav,244186.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002921.wav,16000,5.0,1
FSD50K_002922,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\92639.wav,92639.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002922.wav,16000,5.0,1
FSD50K_002923,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\92640.wav,92640.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002923.wav,16000,5.0,1
FSD50K_002924,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\66017.wav,66017.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002924.wav,16000,5.0,1
FSD50K_002925,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\111074.wav,111074.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002925.wav,16000,5.0,1
FSD50K_002926,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\104931.wav,104931.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002926.wav,16000,5.0,1
FSD50K_002927,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\111076.wav,111076.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002927.wav,16000,5.0,1
FSD50K_002928,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\111077.wav,111077.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002928.wav,16000,5.0,1
FSD50K_002929,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\104930.wav,104930.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002929.wav,16000,5.0,1
FSD50K_002930,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\104935.wav,104935.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002930.wav,16000,5.0,1
FSD50K_002931,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\66018.wav,66018.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002931.wav,16000,5.0,1
FSD50K_002932,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\238056.wav,238056.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002932.wav,16000,5.0,1
FSD50K_002933,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\111082.wav,111082.wav,"['Bird', 'Fowl', 'Wild_animals', 'Animal', 'Livestock_and_farm_animals_and_working_animals']",Bird,train,,processed\audio\FSD50K_002933.wav,16000,5.0,1
FSD50K_002934,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\231910.wav,231910.wav,"['Bird_vocalization_and_bird_call_and_bird_song', 'Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002934.wav,16000,5.0,1
FSD50K_002935,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\111075.wav,111075.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002935.wav,16000,5.0,1
FSD50K_002936,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\104932.wav,104932.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002936.wav,16000,5.0,1
FSD50K_002937,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\47598.wav,47598.wav,"['Chirp_and_tweet', 'Bird', 'Wild_animals', 'Animal', 'Bird_vocalization_and_bird_call_and_bird_song']",Bird,train,,processed\audio\FSD50K_002937.wav,16000,5.0,1
FSD50K_002938,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\111087.wav,111087.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002938.wav,16000,5.0,1
FSD50K_002939,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\111088.wav,111088.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002939.wav,16000,5.0,1
FSD50K_002940,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\221672.wav,221672.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002940.wav,16000,5.0,1
FSD50K_002941,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\51690.wav,51690.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002941.wav,16000,5.0,1
FSD50K_002942,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\47603.wav,47603.wav,"['Chirp_and_tweet', 'Bird', 'Wild_animals', 'Animal', 'Bird_vocalization_and_bird_call_and_bird_song']",Bird,train,,processed\audio\FSD50K_002942.wav,16000,5.0,1
FSD50K_002943,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\111093.wav,111093.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002943.wav,16000,5.0,1
FSD50K_002944,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\111094.wav,111094.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002944.wav,16000,5.0,1
FSD50K_002945,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\168439.wav,168439.wav,"['Chirp_and_tweet', 'Bird', 'Wild_animals', 'Animal', 'Bird_vocalization_and_bird_call_and_bird_song']",Bird,train,,processed\audio\FSD50K_002945.wav,16000,5.0,1
FSD50K_002946,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\231928.wav,231928.wav,"['Bird_vocalization_and_bird_call_and_bird_song', 'Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002946.wav,16000,5.0,1
FSD50K_002947,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\111097.wav,111097.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002947.wav,16000,5.0,1
FSD50K_002948,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\70137.wav,70137.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002948.wav,16000,5.0,1
FSD50K_002949,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\240122.wav,240122.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002949.wav,16000,5.0,1
FSD50K_002950,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\231931.wav,231931.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002950.wav,16000,5.0,1
FSD50K_002951,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\80380.wav,80380.wav,"['Bird', 'Fowl', 'Wild_animals', 'Animal', 'Livestock_and_farm_animals_and_working_animals']",Bird,train,,processed\audio\FSD50K_002951.wav,16000,5.0,1
FSD50K_002952,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\53771.wav,53771.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002952.wav,16000,5.0,1
FSD50K_002953,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\209421.wav,209421.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002953.wav,16000,5.0,1
FSD50K_002954,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\51726.wav,51726.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002954.wav,16000,5.0,1
FSD50K_002955,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\209423.wav,209423.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002955.wav,16000,5.0,1
FSD50K_002956,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\31252.wav,31252.wav,"['Chirp_and_tweet', 'Bird', 'Wild_animals', 'Animal', 'Bird_vocalization_and_bird_call_and_bird_song']",Bird,train,,processed\audio\FSD50K_002956.wav,16000,5.0,1
FSD50K_002957,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\57876.wav,57876.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002957.wav,16000,5.0,1
FSD50K_002958,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\193045.wav,193045.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002958.wav,16000,5.0,1
FSD50K_002959,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\387605.wav,387605.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002959.wav,16000,5.0,1
FSD50K_002960,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\100888.wav,100888.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002960.wav,16000,5.0,1
FSD50K_002961,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\207387.wav,207387.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002961.wav,16000,5.0,1
FSD50K_002962,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\100892.wav,100892.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002962.wav,16000,5.0,1
FSD50K_002963,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\100893.wav,100893.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002963.wav,16000,5.0,1
FSD50K_002964,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\121373.wav,121373.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002964.wav,16000,5.0,1
FSD50K_002965,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\121375.wav,121375.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002965.wav,16000,5.0,1
FSD50K_002966,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\121376.wav,121376.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002966.wav,16000,5.0,1
FSD50K_002967,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\418337.wav,418337.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002967.wav,16000,5.0,1
FSD50K_002968,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\209441.wav,209441.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002968.wav,16000,5.0,1
FSD50K_002969,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\209447.wav,209447.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002969.wav,16000,5.0,1
FSD50K_002970,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\352816.wav,352816.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002970.wav,16000,5.0,1
FSD50K_002971,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\90677.wav,90677.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002971.wav,16000,5.0,1
FSD50K_002972,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\21046.wav,21046.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002972.wav,16000,5.0,1
FSD50K_002973,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\21048.wav,21048.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002973.wav,16000,5.0,1
FSD50K_002974,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\21049.wav,21049.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002974.wav,16000,5.0,1
FSD50K_002975,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\429150.wav,429150.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002975.wav,16000,5.0,1
FSD50K_002976,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\238144.wav,238144.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002976.wav,16000,5.0,1
FSD50K_002977,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\74317.wav,74317.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002977.wav,16000,5.0,1
FSD50K_002978,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\266832.wav,266832.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002978.wav,16000,5.0,1
FSD50K_002979,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\35421.wav,35421.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002979.wav,16000,5.0,1
FSD50K_002980,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\135777.wav,135777.wav,"['Crow', 'Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002980.wav,16000,5.0,1
FSD50K_002981,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\207462.wav,207462.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002981.wav,16000,5.0,1
FSD50K_002982,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\33393.wav,33393.wav,"['Bird', 'Fowl', 'Wild_animals', 'Animal', 'Livestock_and_farm_animals_and_working_animals']",Bird,train,,processed\audio\FSD50K_002982.wav,16000,5.0,1
FSD50K_002983,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\207473.wav,207473.wav,"['Stream', 'Bird', 'Wild_animals', 'Animal', 'Water']",Bird,train,,processed\audio\FSD50K_002983.wav,16000,5.0,1
FSD50K_002984,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\207475.wav,207475.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002984.wav,16000,5.0,1
FSD50K_002985,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\164475.wav,164475.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002985.wav,16000,5.0,1
FSD50K_002986,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\164476.wav,164476.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002986.wav,16000,5.0,1
FSD50K_002987,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\86663.wav,86663.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002987.wav,16000,5.0,1
FSD50K_002988,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\318092.wav,318092.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002988.wav,16000,5.0,1
FSD50K_002989,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\19087.wav,19087.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002989.wav,16000,5.0,1
FSD50K_002990,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\76440.wav,76440.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002990.wav,16000,5.0,1
FSD50K_002991,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\76443.wav,76443.wav,"['Bird', 'Chicken_and_rooster', 'Wild_animals', 'Animal', 'Fowl', 'Livestock_and_farm_animals_and_working_animals']",Bird,train,,processed\audio\FSD50K_002991.wav,16000,5.0,1
FSD50K_002992,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\76445.wav,76445.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002992.wav,16000,5.0,1
FSD50K_002993,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\76446.wav,76446.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002993.wav,16000,5.0,1
FSD50K_002994,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\76447.wav,76447.wav,"['Gull_and_seagull', 'Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002994.wav,16000,5.0,1
FSD50K_002995,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\35488.wav,35488.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002995.wav,16000,5.0,1
FSD50K_002996,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\96933.wav,96933.wav,"['Thunder', 'Bird', 'Bird_vocalization_and_bird_call_and_bird_song', 'Wild_animals', 'Animal', 'Thunderstorm']",Thunderstorm,val,,processed\audio\FSD50K_002996.wav,16000,5.0,1
FSD50K_002997,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\15025.wav,15025.wav,"['Bird_vocalization_and_bird_call_and_bird_song', 'Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002997.wav,16000,5.0,1
FSD50K_002998,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\266935.wav,266935.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002998.wav,16000,5.0,1
FSD50K_002999,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\266936.wav,266936.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_002999.wav,16000,5.0,1
FSD50K_003000,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\271038.wav,271038.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003000.wav,16000,5.0,1
FSD50K_003001,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\125635.wav,125635.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003001.wav,16000,5.0,1
FSD50K_003002,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\23236.wav,23236.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003002.wav,16000,5.0,1
FSD50K_003003,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\404165.wav,404165.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003003.wav,16000,5.0,1
FSD50K_003004,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\277194.wav,277194.wav,"['Bird_vocalization_and_bird_call_and_bird_song', 'Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003004.wav,16000,5.0,1
FSD50K_003005,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\125649.wav,125649.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003005.wav,16000,5.0,1
FSD50K_003006,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\242405.wav,242405.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003006.wav,16000,5.0,1
FSD50K_003007,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\19176.wav,19176.wav,"['Chirp_and_tweet', 'Bird', 'Wild_animals', 'Animal', 'Bird_vocalization_and_bird_call_and_bird_song']",Bird,train,,processed\audio\FSD50K_003007.wav,16000,5.0,1
FSD50K_003008,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\60143.wav,60143.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003008.wav,16000,5.0,1
FSD50K_003009,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\393968.wav,393968.wav,"['Bird', 'Truck', 'Wild_animals', 'Animal', 'Motor_vehicle_(road)', 'Vehicle']",Bird,train,,processed\audio\FSD50K_003009.wav,16000,5.0,1
FSD50K_003010,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\33521.wav,33521.wav,"['Bird_vocalization_and_bird_call_and_bird_song', 'Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003010.wav,16000,5.0,1
FSD50K_003011,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\398080.wav,398080.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003011.wav,16000,5.0,1
FSD50K_003012,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\203520.wav,203520.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003012.wav,16000,5.0,1
FSD50K_003013,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\152338.wav,152338.wav,"['Bird_vocalization_and_bird_call_and_bird_song', 'Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003013.wav,16000,5.0,1
FSD50K_003014,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\164651.wav,164651.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003014.wav,16000,5.0,1
FSD50K_003015,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\138029.wav,138029.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003015.wav,16000,5.0,1
FSD50K_003016,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\174894.wav,174894.wav,"['Gull_and_seagull', 'Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003016.wav,16000,5.0,1
FSD50K_003017,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\185134.wav,185134.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003017.wav,16000,5.0,1
FSD50K_003018,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\174896.wav,174896.wav,"['Gull_and_seagull', 'Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003018.wav,16000,5.0,1
FSD50K_003019,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\49986.wav,49986.wav,"['Bird_vocalization_and_bird_call_and_bird_song', 'Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003019.wav,16000,5.0,1
FSD50K_003020,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\176965.wav,176965.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003020.wav,16000,5.0,1
FSD50K_003021,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\72520.wav,72520.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003021.wav,16000,5.0,1
FSD50K_003022,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\240469.wav,240469.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003022.wav,16000,5.0,1
FSD50K_003023,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\240476.wav,240476.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003023.wav,16000,5.0,1
FSD50K_003024,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\62304.wav,62304.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003024.wav,16000,5.0,1
FSD50K_003025,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\62305.wav,62305.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003025.wav,16000,5.0,1
FSD50K_003026,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\45922.wav,45922.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,,processed\audio\FSD50K_003026.wav,16000,5.0,1
