sample_id,dataset,filepath,filename,original_label,unified_label,split,fold
BirdCLEF2026_088306,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\yecpar\iNat397938.ogg,iNat397938.ogg,['Aves'],Bird,train,
FSD50K_012010,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\379381.wav,379381.wav,"['Engine_starting', 'Bus', 'Motor_vehicle_(road)', 'Vehicle', 'Engine']",Vehicle,train,
UrbanSound8K_005781,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold1\176787-5-0-22.wav,176787-5-0-22.wav,['engine_idling'],Vehicle,train,1.0
FSD50K_036875,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\123941.wav,123941.wav,"['Subway_and_metro_and_underground', 'Rail_transport', 'Vehicle']",Vehicle,train,
ESC50_000691,ESC50,datasets\ESC50\audio\2-69131-A-5.wav,2-69131-A-5.wav,['cat'],Wildlife,train,2.0
FSD50K_035661,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\236012.wav,236012.wav,"['Dog', 'Domestic_animals_and_pets', 'Animal']",Wildlife,train,
FSD50K_046119,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\262603.wav,262603.wav,"['Bicycle', 'Vehicle']",Vehicle,train,
FSD50K_012655,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\118477.wav,118477.wav,['Animal'],Wildlife,train,
UrbanSound8K_009910,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\76085-4-0-89.wav,76085-4-0-89.wav,['drilling'],Drill,train,8.0
FSD50K_045685,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\135691.wav,135691.wav,"['Telephone', 'Alarm']",EmergencyVehicle,train,
BirdCLEF2026_068834,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\limpki\iNat592903.ogg,iNat592903.ogg,['Aves'],Bird,train,
ESC50_000921,ESC50,datasets\ESC50\audio\3-135650-A-45.wav,3-135650-A-45.wav,['train'],Vehicle,train,3.0
UrbanSound8K_003024,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-0-0.wav,123688-8-0-0.wav,['siren'],EmergencyVehicle,train,2.0
ESC50_001709,ESC50,datasets\ESC50\audio\5-194899-D-3.wav,5-194899-D-3.wav,['cow'],Wildlife,train,5.0
FSD50K_027786,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\17153.wav,17153.wav,"['Thunder', 'Rain', 'Water', 'Thunderstorm']",Thunderstorm,train,
FSD50K_029755,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\38249.wav,38249.wav,"['Thunder', 'Thunderstorm']",Thunderstorm,train,
BirdCLEF2026_056691,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\bbwduc\iNat410733.ogg,iNat410733.ogg,['Aves'],Bird,train,
BirdCLEF2026_088173,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\yebela1\XC364109.ogg,XC364109.ogg,['Aves'],Bird,train,
BirdCLEF2026_080495,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\socfly1\XC794836.ogg,XC794836.ogg,['Aves'],Bird,train,
UrbanSound8K_004562,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\158608-8-0-1.wav,158608-8-0-1.wav,['siren'],EmergencyVehicle,train,4.0
UrbanSound8K_008203,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\34952-8-0-2.wav,34952-8-0-2.wav,['siren'],EmergencyVehicle,train,6.0
FSD50K_030543,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\69494.wav,69494.wav,"['Train', 'Rail_transport', 'Vehicle']",Vehicle,train,
BirdCLEF2026_084708,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\trokin\XC262261.ogg,XC262261.ogg,['Aves'],Bird,train,
FSD50K_051692,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\368079.wav,368079.wav,"['Fowl', 'Livestock_and_farm_animals_and_working_animals', 'Animal']",Wildlife,train,
FSD50K_036866,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\123932.wav,123932.wav,"['Subway_and_metro_and_underground', 'Rail_transport', 'Vehicle']",Vehicle,train,
FSD50K_048279,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\268954.wav,268954.wav,"['Frog', 'Wild_animals', 'Animal']",Wildlife,train,
FSD50K_037045,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\418498.wav,418498.wav,"['Subway_and_metro_and_underground', 'Rail_transport', 'Vehicle']",Vehicle,val,
FSD50K_037943,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\385935.wav,385935.wav,['Vehicle'],Vehicle,train,
FSD50K_047019,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\215958.wav,215958.wav,"['Engine_starting', 'Engine']",Vehicle,train,
FSD50K_012875,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\343614.wav,343614.wav,"['Male_speech_and_man_speaking', 'Speech', 'Human_voice']",Human,train,
FSD50K_035885,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\429805.wav,429805.wav,"['Dog', 'Domestic_animals_and_pets', 'Animal']",Wildlife,train,
Emergency_052320,Emergency,datasets\emergency\Extracted\Emergency Vehicle Sirens\ambulance66.wav,ambulance66.wav,['Ambulance'],EmergencyVehicle,train,
FSD50K_016819,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\115759.wav,115759.wav,['Wind'],Wind,train,
FSD50K_027980,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\34777.wav,34777.wav,"['Thunder', 'Rain', 'Water', 'Thunderstorm']",Thunderstorm,train,
FSD50K_030038,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\30276.wav,30276.wav,"['Screaming', 'Human_voice']",Human,train,
FSD50K_014600,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\390278.wav,390278.wav,"['Tick-tock', 'Alarm', 'Clock', 'Mechanisms']",EmergencyVehicle,train,
BirdCLEF2026_053541,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\1161364\iNat869958.ogg,iNat869958.ogg,['Insecta'],Insects,train,
UrbanSound8K_007723,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\23219-5-0-11.wav,23219-5-0-11.wav,['engine_idling'],Vehicle,train,5.0
FSD50K_045002,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\130971.wav,130971.wav,"['Cricket', 'Traffic_noise_and_roadway_noise', 'Insect', 'Wild_animals', 'Animal', 'Motor_vehicle_(road)', 'Vehicle']",Insects,val,
BirdCLEF2026_067901,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\houspa\iNat768970.ogg,iNat768970.ogg,['Aves'],Bird,train,
FSD50K_024738,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\232361.wav,232361.wav,"['Meow', 'Cat', 'Domestic_animals_and_pets', 'Animal']",Wildlife,train,
BirdCLEF2026_078319,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\shcfly1\XC70068.ogg,XC70068.ogg,['Aves'],Bird,train,
FSD50K_045012,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\69185.wav,69185.wav,"['Doorbell', 'Door', 'Domestic_sounds_and_home_sounds', 'Alarm']",EmergencyVehicle,train,
FSD50K_041849,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\92376.wav,92376.wav,"['Giggle', 'Laughter', 'Human_voice']",Human,train,
UrbanSound8K_004693,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\159747-8-0-20.wav,159747-8-0-20.wav,['siren'],EmergencyVehicle,train,2.0
FSD50K_031594,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\262052.wav,262052.wav,"['Stream', 'Liquid', 'Water']",Water,train,
BirdCLEF2026_064402,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\giwrai1\iNat456596.ogg,iNat456596.ogg,['Aves'],Bird,train,
FSD50K_027525,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\418158.wav,418158.wav,"['Cat', 'Domestic_animals_and_pets', 'Animal']",Wildlife,train,
FSD50K_012914,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\93872.wav,93872.wav,"['Male_speech_and_man_speaking', 'Speech', 'Human_voice']",Human,train,
BirdCLEF2026_086355,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\wesfie1\XC529309.ogg,XC529309.ogg,['Aves'],Bird,train,
BirdCLEF2026_056029,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\batbel1\XC605566.ogg,XC605566.ogg,['Aves'],Bird,train,
FSD50K_045278,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\370277.wav,370277.wav,"['Idling', 'Race_car_and_auto_racing', 'Accelerating_and_revving_and_vroom', 'Engine', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,
UrbanSound8K_005969,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\177756-2-0-10.wav,177756-2-0-10.wav,['children_playing'],Human,train,4.0
BirdCLEF2026_080194,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\socfly1\iNat375301.ogg,iNat375301.ogg,['Aves'],Bird,train,
FSD50K_011807,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\76817.wav,76817.wav,"['Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,
BirdCLEF2026_081087,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\souant1\iNat180298.ogg,iNat180298.ogg,['Aves'],Bird,train,
FSD50K_026337,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\382620.wav,382620.wav,"['Siren', 'Alarm']",EmergencyVehicle,val,
UrbanSound8K_007504,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\207214-2-0-31.wav,207214-2-0-31.wav,['children_playing'],Human,train,8.0
FSD50K_045935,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\337656.wav,337656.wav,"['Telephone', 'Alarm']",EmergencyVehicle,train,
BirdCLEF2026_079085,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\smbani\XC441180.ogg,XC441180.ogg,['Aves'],Bird,train,
FSD50K_024286,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\424383.wav,424383.wav,['Fire'],Fire,train,
FSD50K_019371,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\69184.wav,69184.wav,"['Bell', 'Doorbell', 'Door', 'Domestic_sounds_and_home_sounds', 'Alarm']",EmergencyVehicle,train,
BirdCLEF2026_079215,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\smbani\iNat433086.ogg,iNat433086.ogg,['Aves'],Bird,train,
BirdCLEF2026_081958,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\spispi1\iNat152608.ogg,iNat152608.ogg,['Aves'],Bird,train,
FSD50K_029931,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\159684.wav,159684.wav,"['Thunder', 'Thunderstorm']",Thunderstorm,train,
FSD50K_031426,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\105070.wav,105070.wav,"['Skateboard', 'Vehicle']",Vehicle,train,
FSD50K_017607,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\39338.wav,39338.wav,"['Bird', 'Wild_animals', 'Animal']",Bird,train,
UrbanSound8K_006426,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\182739-2-0-17.wav,182739-2-0-17.wav,['children_playing'],Human,train,2.0
BirdCLEF2026_075951,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufhor2\iNat428521.ogg,iNat428521.ogg,['Aves'],Bird,train,
FSD50K_042062,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\338279.wav,338279.wav,"['Chirp_and_tweet', 'Bird_vocalization_and_bird_call_and_bird_song', 'Bird', 'Wild_animals', 'Animal']",Bird,train,
FSD50K_034947,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\182015.wav,182015.wav,['Human_voice'],Human,train,
FSD50K_015825,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\93925.wav,93925.wav,"['Female_speech_and_woman_speaking', 'Speech', 'Human_voice']",Human,train,
BirdCLEF2026_078306,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\shcfly1\iNat1325636.ogg,iNat1325636.ogg,['Aves'],Bird,train,
BirdCLEF2026_080531,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\socfly1\XC388840.ogg,XC388840.ogg,['Aves'],Bird,train,
ESC50_001482,ESC50,datasets\ESC50\audio\4-191687-A-0.wav,4-191687-A-0.wav,['dog'],Wildlife,train,4.0
FSD50K_029743,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\242013.wav,242013.wav,"['Thunder', 'Thunderstorm']",Thunderstorm,train,
FSD50K_031787,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\9664.wav,9664.wav,"['Whispering', 'Human_voice']",Human,train,
Emergency_052161,Emergency,datasets\emergency\Extracted\Emergency Vehicle Sirens\ambulance516.wav,ambulance516.wav,['Ambulance'],EmergencyVehicle,train,
FSD50K_031704,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\24314.wav,24314.wav,"['Whispering', 'Human_voice']",Human,train,
FSD50K_027758,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\395937.wav,395937.wav,"['Rain', 'Water']",Water,train,
UrbanSound8K_007853,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\24364-4-0-0.wav,24364-4-0-0.wav,['drilling'],Drill,train,6.0
FSD50K_036907,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\145485.wav,145485.wav,"['Subway_and_metro_and_underground', 'Rail_transport', 'Vehicle']",Vehicle,train,
BirdCLEF2026_086015,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\varant1\XC16268.ogg,XC16268.ogg,['Aves'],Bird,train,
FSD50K_013941,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\342258.wav,342258.wav,"['Speech', 'Human_voice']",Human,train,
Animals_089737,Animals,datasets\Animals\Animal-SDataset\Dog\dog_55.wav,dog_55.wav,['Dog'],Wildlife,train,
BirdCLEF2026_058867,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\brnowl\iNat377880.ogg,iNat377880.ogg,['Aves'],Bird,train,
UrbanSound8K_002482,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\106015-5-0-9.wav,106015-5-0-9.wav,['engine_idling'],Vehicle,train,2.0
FSD50K_012937,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\93899.wav,93899.wav,"['Male_speech_and_man_speaking', 'Speech', 'Human_voice']",Human,train,
BirdCLEF2026_077473,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\saffin\iNat197800.ogg,iNat197800.ogg,['Aves'],Bird,train,
BirdCLEF2026_053781,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\24285\iNat1208638.ogg,iNat1208638.ogg,['Amphibia'],Wildlife,train,
FSD50K_011719,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\212182.wav,212182.wav,"['Traffic_noise_and_roadway_noise', 'Vehicle_horn_and_car_horn_and_honking', 'Car', 'Motor_vehicle_(road)', 'Vehicle', 'Alarm']",Vehicle,train,
Emergency_052089,Emergency,datasets\emergency\Extracted\Emergency Vehicle Sirens\ambulance451.wav,ambulance451.wav,['Ambulance'],EmergencyVehicle,train,
FSD50K_034654,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\344043.wav,344043.wav,"['Laughter', 'Human_voice']",Human,train,
FSD50K_036870,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\123936.wav,123936.wav,"['Subway_and_metro_and_underground', 'Rail_transport', 'Vehicle']",Vehicle,train,
FSD50K_019866,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\52259.wav,52259.wav,"['Gurgling', 'Engine', 'Water']",Vehicle,train,
FSD50K_014747,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\135509.wav,135509.wav,"['Alarm', 'Keyboard_(musical)', 'Musical_instrument', 'Music']",EmergencyVehicle,train,
BirdCLEF2026_072295,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\pirfly1\XC854428.ogg,XC854428.ogg,['Aves'],Bird,train,
BirdCLEF2026_074007,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\relser1\XC880956.ogg,XC880956.ogg,['Aves'],Bird,train,
Emergency_052019,Emergency,datasets\emergency\Extracted\Emergency Vehicle Sirens\ambulance389.wav,ambulance389.wav,['Ambulance'],EmergencyVehicle,train,
FSD50K_017057,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\33256.wav,33256.wav,"['Wind', 'Bird_vocalization_and_bird_call_and_bird_song', 'Bird', 'Wild_animals', 'Animal']",Wind,train,
FSD50K_028319,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\262002.wav,262002.wav,"['Drill', 'Power_tool', 'Tools']",Drill,train,
FSD50K_045384,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\27984.wav,27984.wav,"['Chicken_and_rooster', 'Fowl', 'Livestock_and_farm_animals_and_working_animals', 'Animal']",Wildlife,train,
BirdCLEF2026_071895,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\paltan1\XC872314.ogg,XC872314.ogg,['Aves'],Bird,train,
UrbanSound8K_003276,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\131918-7-0-7.wav,131918-7-0-7.wav,['jackhammer'],Jackhammer,train,6.0
BirdCLEF2026_057015,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\bkhpar\XC1016212.ogg,XC1016212.ogg,['Aves'],Bird,train,
FSD50K_051571,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\347036.wav,347036.wav,"['Livestock_and_farm_animals_and_working_animals', 'Animal']",Wildlife,train,
FSD50K_025232,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\73095.wav,73095.wav,['Walk_and_footsteps'],Footsteps,train,
BirdCLEF2026_074970,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rubthr1\iNat1641900.ogg,iNat1641900.ogg,['Aves'],Bird,train,
BirdCLEF2026_083279,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\strcuc1\XC664279.ogg,XC664279.ogg,['Aves'],Bird,train,
FSD50K_047841,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\386140.wav,386140.wav,"['Aircraft', 'Vehicle']",Vehicle,train,
Emergency_051887,Emergency,datasets\emergency\Extracted\Emergency Vehicle Sirens\ambulance27.wav,ambulance27.wav,['Ambulance'],EmergencyVehicle,train,
FSD50K_013826,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\428981.wav,428981.wav,"['Squeak', 'Walk_and_footsteps']",Footsteps,train,
BirdCLEF2026_069325,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\linwoo1\XC235738.ogg,XC235738.ogg,['Aves'],Bird,train,
BirdCLEF2026_069264,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\linwoo1\XC508193.ogg,XC508193.ogg,['Aves'],Bird,train,
UrbanSound8K_003038,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-0-5.wav,123688-8-0-5.wav,['siren'],EmergencyVehicle,train,2.0
BirdCLEF2026_054116,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\47144\iNat1721928.ogg,iNat1721928.ogg,['Mammalia'],Wildlife,train,
ESC50_000923,ESC50,datasets\ESC50\audio\3-136288-A-0.wav,3-136288-A-0.wav,['dog'],Wildlife,train,3.0
BirdCLEF2026_059509,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\bunibi1\iNat1549182.ogg,iNat1549182.ogg,['Aves'],Bird,train,
FSD50K_014257,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\234974.wav,234974.wav,"['Speech', 'Human_voice']",Human,train,
BirdCLEF2026_062677,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\epaori4\XC699591.ogg,XC699591.ogg,['Aves'],Bird,train,
FSD50K_030028,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\68136.wav,68136.wav,"['Screaming', 'Human_voice']",Human,train,
BirdCLEF2026_063456,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\fepowl\XC901517.ogg,XC901517.ogg,['Aves'],Bird,train,
UrbanSound8K_002312,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\104998-7-10-15.wav,104998-7-10-15.wav,['jackhammer'],Jackhammer,train,5.0
FSD50K_026314,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\256355.wav,256355.wav,"['Speech_synthesizer', 'Speech', 'Human_voice']",Human,train,
FSD50K_036922,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\124078.wav,124078.wav,"['Subway_and_metro_and_underground', 'Rail_transport', 'Vehicle']",Vehicle,train,
FSD50K_015709,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\174373.wav,174373.wav,"['Female_speech_and_woman_speaking', 'Speech', 'Human_voice']",Human,train,
UrbanSound8K_003684,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\144007-5-0-14.wav,144007-5-0-14.wav,['engine_idling'],Vehicle,train,4.0
FSD50K_014444,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\72129.wav,72129.wav,['Alarm'],EmergencyVehicle,train,
FSD50K_034680,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\61511.wav,61511.wav,['Human_voice'],Human,train,
UrbanSound8K_004687,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\159747-8-0-15.wav,159747-8-0-15.wav,['siren'],EmergencyVehicle,train,2.0
FSD50K_034200,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\39863.wav,39863.wav,"['Laughter', 'Human_voice']",Human,train,
UrbanSound8K_010694,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\99192-4-0-30.wav,99192-4-0-30.wav,['drilling'],Drill,train,10.0
BirdCLEF2026_072056,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\phecuc1\XC168066.ogg,XC168066.ogg,['Aves'],Bird,train,
FSD50K_025665,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\86150.wav,86150.wav,"['Truck', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,val,
BirdCLEF2026_072764,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\platyr1\XC739180.ogg,XC739180.ogg,['Aves'],Bird,train,
BirdCLEF2026_054249,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\67252\iNat933802.ogg,iNat933802.ogg,['Amphibia'],Wildlife,train,
UrbanSound8K_009132,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\62837-7-1-22.wav,62837-7-1-22.wav,['jackhammer'],Jackhammer,train,3.0
FSD50K_044972,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\209330.wav,209330.wav,"['Cricket', 'Insect', 'Wild_animals', 'Animal']",Insects,train,
FSD50K_034557,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\319346.wav,319346.wav,"['Laughter', 'Human_voice']",Human,train,
FSD50K_048822,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\353646.wav,353646.wav,['Thunderstorm'],Thunderstorm,train,
FSD50K_031994,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\243948.wav,243948.wav,"['Crowd', 'Clapping', 'Human_voice', 'Human_group_actions', 'Hands']",Human,train,
FSD50K_047876,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\263522.wav,263522.wav,"['Aircraft', 'Vehicle']",Vehicle,train,
FSD50K_046014,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\171024.wav,171024.wav,"['Bicycle', 'Vehicle']",Vehicle,train,
FSD50K_020040,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\118659.wav,118659.wav,['Engine'],Vehicle,train,
FSD50K_017460,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\325479.wav,325479.wav,"['Bark', 'Dog', 'Domestic_animals_and_pets', 'Animal']",Wildlife,train,
Animals_089354,Animals,datasets\Animals\Animal-SDataset\Cat\cat_165.wav,cat_165.wav,['Cat'],Wildlife,train,
UrbanSound8K_004550,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\158597-2-0-16.wav,158597-2-0-16.wav,['children_playing'],Human,train,2.0
UrbanSound8K_004697,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\159747-8-0-5.wav,159747-8-0-5.wav,['siren'],EmergencyVehicle,train,2.0
BirdCLEF2026_065979,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\grekis\XC154006.ogg,XC154006.ogg,['Aves'],Bird,train,
FSD50K_031380,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\21800.wav,21800.wav,"['Skateboard', 'Vehicle']",Vehicle,train,
UrbanSound8K_003692,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\144007-5-0-21.wav,144007-5-0-21.wav,['engine_idling'],Vehicle,train,4.0
UrbanSound8K_007347,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\203929-7-6-10.wav,203929-7-6-10.wav,['jackhammer'],Jackhammer,train,2.0
ESC50_001132,ESC50,datasets\ESC50\audio\3-197408-A-8.wav,3-197408-A-8.wav,['sheep'],Wildlife,train,3.0
UrbanSound8K_003418,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\135160-8-0-8.wav,135160-8-0-8.wav,['siren'],EmergencyVehicle,train,6.0
FSD50K_017245,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\236087.wav,236087.wav,"['Bark', 'Dog', 'Domestic_animals_and_pets', 'Animal']",Wildlife,train,
FSD50K_038476,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\231895.wav,231895.wav,"['Clapping', 'Hands']",Human,train,
BirdCLEF2026_056231,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\baymac\XC634947.ogg,XC634947.ogg,['Aves'],Bird,train,
Animals_089673,Animals,datasets\Animals\Animal-SDataset\Dog\dog_178.wav,dog_178.wav,['Dog'],Wildlife,train,
BirdCLEF2026_075830,BirdCLEF2026,datasets\BirdCLEF\birdclef-2026\train_audio\rufhor2\XC1009595.ogg,XC1009595.ogg,['Aves'],Bird,train,
FSD50K_050408,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\131591.wav,131591.wav,"['Accelerating_and_revving_and_vroom', 'Engine']",Vehicle,val,
