dataset,filename,filepath,extension,duration,duration_category,samplerate,channels,format,subtype,filesize_mb,corrupted
fsd50k,125126.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\125126.wav,.wav,4.971,Short,44100,1,WAV,PCM_16,0.418,False
fsd50k,125166.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\125166.wav,.wav,26.436,Very Long,44100,1,WAV,PCM_16,2.224,False
fsd50k,125169.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\125169.wav,.wav,7.593,Long,44100,1,WAV,PCM_16,0.639,False
fsd50k,125173.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\125173.wav,.wav,26.146,Very Long,44100,1,WAV,PCM_16,2.199,False
fsd50k,125299.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\125299.wav,.wav,27.157,Very Long,44100,1,WAV,PCM_16,2.284,False
fsd50k,125379.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\125379.wav,.wav,8.311,Long,44100,1,WAV,PCM_16,0.699,False
fsd50k,125385.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\125385.wav,.wav,4.642,Short,44100,1,WAV,PCM_16,0.39,False
fsd50k,125394.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\125394.wav,.wav,15.388,Very Long,44100,1,WAV,PCM_16,1.294,False
fsd50k,125397.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\125397.wav,.wav,14.288,Long,44100,1,WAV,PCM_16,1.202,False
fsd50k,125550.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\125550.wav,.wav,4.365,Short,44100,1,WAV,PCM_16,0.367,False
fsd50k,125630.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\125630.wav,.wav,16.524,Very Long,44100,1,WAV,PCM_16,1.39,False
fsd50k,125717.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\125717.wav,.wav,7.313,Long,44100,1,WAV,PCM_16,0.615,False
fsd50k,125721.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\125721.wav,.wav,23.0,Very Long,44100,1,WAV,PCM_16,1.935,False
fsd50k,125723.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\125723.wav,.wav,16.0,Very Long,44100,1,WAV,PCM_16,1.346,False
fsd50k,125724.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\125724.wav,.wav,27.632,Very Long,44100,1,WAV,PCM_16,2.324,False
fsd50k,125780.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\125780.wav,.wav,27.348,Very Long,44100,1,WAV,PCM_16,2.3,False
fsd50k,125781.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\125781.wav,.wav,26.298,Very Long,44100,1,WAV,PCM_16,2.212,False
fsd50k,125940.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\125940.wav,.wav,14.4,Long,44100,1,WAV,PCM_16,1.211,False
fsd50k,126017.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\126017.wav,.wav,2.926,Short,44100,1,WAV,PCM_16,0.246,False
fsd50k,126018.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\126018.wav,.wav,1.41,Very Short,44100,1,WAV,PCM_16,0.119,False
fsd50k,126019.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\126019.wav,.wav,5.261,Long,44100,1,WAV,PCM_16,0.443,False
fsd50k,126036.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\126036.wav,.wav,29.027,Very Long,44100,1,WAV,PCM_16,2.442,False
fsd50k,126037.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\126037.wav,.wav,5.342,Long,44100,1,WAV,PCM_16,0.449,False
fsd50k,126040.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\126040.wav,.wav,10.151,Long,44100,1,WAV,PCM_16,0.854,False
fsd50k,126043.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\126043.wav,.wav,2.975,Short,44100,1,WAV,PCM_16,0.25,False
fsd50k,126045.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\126045.wav,.wav,6.962,Long,44100,1,WAV,PCM_16,0.586,False
fsd50k,126046.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\126046.wav,.wav,19.059,Very Long,44100,1,WAV,PCM_16,1.603,False
fsd50k,126185.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\126185.wav,.wav,10.736,Long,44100,1,WAV,PCM_16,0.903,False
fsd50k,126543.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\126543.wav,.wav,12.0,Long,44100,1,WAV,PCM_16,1.009,False
fsd50k,126565.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\126565.wav,.wav,6.76,Long,44100,1,WAV,PCM_16,0.569,False
fsd50k,126566.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\126566.wav,.wav,6.76,Long,44100,1,WAV,PCM_16,0.569,False
fsd50k,126949.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\126949.wav,.wav,23.942,Very Long,44100,1,WAV,PCM_16,2.014,False
fsd50k,127119.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127119.wav,.wav,1.534,Very Short,44100,1,WAV,PCM_16,0.129,False
fsd50k,127120.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127120.wav,.wav,1.348,Very Short,44100,1,WAV,PCM_16,0.113,False
fsd50k,127121.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127121.wav,.wav,1.042,Very Short,44100,1,WAV,PCM_16,0.088,False
fsd50k,127125.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127125.wav,.wav,1.292,Very Short,44100,1,WAV,PCM_16,0.109,False
fsd50k,127126.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127126.wav,.wav,2.125,Short,44100,1,WAV,PCM_16,0.179,False
fsd50k,127127.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127127.wav,.wav,8.771,Long,44100,1,WAV,PCM_16,0.738,False
fsd50k,127149.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127149.wav,.wav,1.417,Very Short,44100,1,WAV,PCM_16,0.119,False
fsd50k,127153.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127153.wav,.wav,0.74,Very Short,44100,1,WAV,PCM_16,0.062,False
fsd50k,127154.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127154.wav,.wav,4.603,Short,44100,1,WAV,PCM_16,0.387,False
fsd50k,127155.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127155.wav,.wav,4.0,Short,44100,1,WAV,PCM_16,0.337,False
fsd50k,127156.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127156.wav,.wav,4.987,Short,44100,1,WAV,PCM_16,0.42,False
fsd50k,127157.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127157.wav,.wav,4.0,Short,44100,1,WAV,PCM_16,0.337,False
fsd50k,127158.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127158.wav,.wav,4.913,Short,44100,1,WAV,PCM_16,0.413,False
fsd50k,127159.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127159.wav,.wav,4.0,Short,44100,1,WAV,PCM_16,0.337,False
fsd50k,127160.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127160.wav,.wav,4.899,Short,44100,1,WAV,PCM_16,0.412,False
fsd50k,127162.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127162.wav,.wav,0.7,Very Short,44100,1,WAV,PCM_16,0.059,False
fsd50k,127163.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127163.wav,.wav,0.967,Very Short,44100,1,WAV,PCM_16,0.081,False
fsd50k,127164.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127164.wav,.wav,1.038,Very Short,44100,1,WAV,PCM_16,0.087,False
fsd50k,127167.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127167.wav,.wav,9.698,Long,44100,1,WAV,PCM_16,0.816,False
fsd50k,127196.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127196.wav,.wav,0.5,Very Short,44100,1,WAV,PCM_16,0.042,False
fsd50k,127197.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127197.wav,.wav,0.5,Very Short,44100,1,WAV,PCM_16,0.042,False
fsd50k,127200.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127200.wav,.wav,4.28,Short,44100,1,WAV,PCM_16,0.36,False
fsd50k,127243.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127243.wav,.wav,14.491,Long,44100,1,WAV,PCM_16,1.219,False
fsd50k,127265.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127265.wav,.wav,7.496,Long,44100,1,WAV,PCM_16,0.631,False
fsd50k,127336.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127336.wav,.wav,23.415,Very Long,44100,1,WAV,PCM_16,1.97,False
fsd50k,12736.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\12736.wav,.wav,11.264,Long,44100,1,WAV,PCM_16,0.948,False
fsd50k,12743.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\12743.wav,.wav,6.13,Long,44100,1,WAV,PCM_16,0.516,False
fsd50k,127450.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127450.wav,.wav,29.721,Very Long,44100,1,WAV,PCM_16,2.5,False
fsd50k,1277.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\1277.wav,.wav,4.528,Short,44100,1,WAV,PCM_16,0.381,False
fsd50k,127709.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127709.wav,.wav,7.72,Long,44100,1,WAV,PCM_16,0.649,False
fsd50k,127721.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127721.wav,.wav,1.643,Very Short,44100,1,WAV,PCM_16,0.138,False
fsd50k,127722.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127722.wav,.wav,2.641,Short,44100,1,WAV,PCM_16,0.222,False
fsd50k,127724.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127724.wav,.wav,10.381,Long,44100,1,WAV,PCM_16,0.873,False
fsd50k,127725.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127725.wav,.wav,27.203,Very Long,44100,1,WAV,PCM_16,2.288,False
fsd50k,127729.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127729.wav,.wav,17.157,Very Long,44100,1,WAV,PCM_16,1.443,False
fsd50k,127737.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127737.wav,.wav,10.97,Long,44100,1,WAV,PCM_16,0.923,False
fsd50k,127800.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127800.wav,.wav,16.82,Very Long,44100,1,WAV,PCM_16,1.415,False
fsd50k,127857.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127857.wav,.wav,10.634,Long,44100,1,WAV,PCM_16,0.895,False
fsd50k,127858.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127858.wav,.wav,11.138,Long,44100,1,WAV,PCM_16,0.937,False
fsd50k,127955.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127955.wav,.wav,2.272,Short,44100,1,WAV,PCM_16,0.191,False
fsd50k,127989.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127989.wav,.wav,20.64,Very Long,44100,1,WAV,PCM_16,1.736,False
fsd50k,127991.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127991.wav,.wav,8.496,Long,44100,1,WAV,PCM_16,0.715,False
fsd50k,127992.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127992.wav,.wav,9.472,Long,44100,1,WAV,PCM_16,0.797,False
fsd50k,127993.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127993.wav,.wav,3.493,Short,44100,1,WAV,PCM_16,0.294,False
fsd50k,127994.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127994.wav,.wav,6.294,Long,44100,1,WAV,PCM_16,0.529,False
fsd50k,127995.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\127995.wav,.wav,3.524,Short,44100,1,WAV,PCM_16,0.297,False
fsd50k,128005.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128005.wav,.wav,13.55,Long,44100,1,WAV,PCM_16,1.14,False
fsd50k,128011.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128011.wav,.wav,17.098,Very Long,44100,1,WAV,PCM_16,1.438,False
fsd50k,128013.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128013.wav,.wav,21.754,Very Long,44100,1,WAV,PCM_16,1.83,False
fsd50k,128016.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128016.wav,.wav,4.352,Short,44100,1,WAV,PCM_16,0.366,False
fsd50k,128017.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128017.wav,.wav,29.921,Very Long,44100,1,WAV,PCM_16,2.517,False
fsd50k,128124.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128124.wav,.wav,13.24,Long,44100,1,WAV,PCM_16,1.114,False
fsd50k,128150.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128150.wav,.wav,27.574,Very Long,44100,1,WAV,PCM_16,2.319,False
fsd50k,128178.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128178.wav,.wav,6.354,Long,44100,1,WAV,PCM_16,0.535,False
fsd50k,128187.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128187.wav,.wav,7.272,Long,44100,1,WAV,PCM_16,0.612,False
fsd50k,1283.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\1283.wav,.wav,9.013,Long,44100,1,WAV,PCM_16,0.758,False
fsd50k,128307.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128307.wav,.wav,25.041,Very Long,44100,1,WAV,PCM_16,2.106,False
fsd50k,128509.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128509.wav,.wav,11.0,Long,44100,1,WAV,PCM_16,0.925,False
fsd50k,128607.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128607.wav,.wav,24.551,Very Long,44100,1,WAV,PCM_16,2.065,False
fsd50k,128611.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128611.wav,.wav,11.21,Long,44100,1,WAV,PCM_16,0.943,False
fsd50k,128612.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128612.wav,.wav,8.767,Long,44100,1,WAV,PCM_16,0.737,False
fsd50k,128645.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128645.wav,.wav,3.056,Short,44100,1,WAV,PCM_16,0.257,False
fsd50k,128648.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128648.wav,.wav,7.792,Long,44100,1,WAV,PCM_16,0.655,False
fsd50k,128650.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128650.wav,.wav,26.168,Very Long,44100,1,WAV,PCM_16,2.201,False
fsd50k,128746.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128746.wav,.wav,8.338,Long,44100,1,WAV,PCM_16,0.701,False
fsd50k,128867.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128867.wav,.wav,15.64,Very Long,44100,1,WAV,PCM_16,1.316,False
fsd50k,128893.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128893.wav,.wav,29.965,Very Long,44100,1,WAV,PCM_16,2.521,False
fsd50k,128896.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128896.wav,.wav,6.92,Long,44100,1,WAV,PCM_16,0.582,False
fsd50k,128901.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128901.wav,.wav,29.977,Very Long,44100,1,WAV,PCM_16,2.522,False
fsd50k,128906.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128906.wav,.wav,10.212,Long,44100,1,WAV,PCM_16,0.859,False
fsd50k,128996.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\128996.wav,.wav,1.776,Very Short,44100,1,WAV,PCM_16,0.149,False
fsd50k,1290.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\1290.wav,.wav,19.803,Very Long,44100,1,WAV,PCM_16,1.666,False
fsd50k,129657.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\129657.wav,.wav,6.267,Long,44100,1,WAV,PCM_16,0.527,False
fsd50k,130083.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\130083.wav,.wav,6.281,Long,44100,1,WAV,PCM_16,0.528,False
fsd50k,130084.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\130084.wav,.wav,8.44,Long,44100,1,WAV,PCM_16,0.71,False
fsd50k,130085.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\130085.wav,.wav,10.472,Long,44100,1,WAV,PCM_16,0.881,False
fsd50k,130086.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\130086.wav,.wav,5.863,Long,44100,1,WAV,PCM_16,0.493,False
fsd50k,130233.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\130233.wav,.wav,7.939,Long,44100,1,WAV,PCM_16,0.668,False
fsd50k,130568.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\130568.wav,.wav,19.293,Very Long,44100,1,WAV,PCM_16,1.623,False
fsd50k,130584.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\130584.wav,.wav,7.248,Long,44100,1,WAV,PCM_16,0.61,False
fsd50k,130585.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\130585.wav,.wav,14.092,Long,44100,1,WAV,PCM_16,1.185,False
fsd50k,130586.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\130586.wav,.wav,19.163,Very Long,44100,1,WAV,PCM_16,1.612,False
fsd50k,130777.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\130777.wav,.wav,5.564,Long,44100,1,WAV,PCM_16,0.468,False
fsd50k,130790.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\130790.wav,.wav,5.802,Long,44100,1,WAV,PCM_16,0.488,False
fsd50k,130794.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\130794.wav,.wav,2.205,Short,44100,1,WAV,PCM_16,0.186,False
fsd50k,130875.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\130875.wav,.wav,22.713,Very Long,44100,1,WAV,PCM_16,1.911,False
fsd50k,131038.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\131038.wav,.wav,5.904,Long,44100,1,WAV,PCM_16,0.497,False
fsd50k,131199.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\131199.wav,.wav,2.5,Short,44100,1,WAV,PCM_16,0.21,False
fsd50k,131200.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\131200.wav,.wav,0.75,Very Short,44100,1,WAV,PCM_16,0.063,False
fsd50k,131201.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\131201.wav,.wav,3.0,Short,44100,1,WAV,PCM_16,0.252,False
fsd50k,131202.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\131202.wav,.wav,1.0,Very Short,44100,1,WAV,PCM_16,0.084,False
fsd50k,131203.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\131203.wav,.wav,8.0,Long,44100,1,WAV,PCM_16,0.673,False
fsd50k,131236.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.eval_audio\131236.wav,.wav,19.922,Very Long,44100,1,WAV,PCM_16,1.676,False
